Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-36_GR-I	1540	113	86	63	79250	0.08
LTR/Gypsy	Gypsy-37_GR-I	5856	394	178	84	176222	0.18
LTR/Gypsy	Gypsy-38_GR-I	5488	8	7	5	5424	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	75	34	13	46766	0.05
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	7	7	0	1046	0.00
LTR/Gypsy	Gypsy-3_AIp-I	No_ref_available	1	1	0	1011	0.00
LTR/Gypsy	Gypsy-3_JC-I	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	12	8	0	5010	0.01
LTR/Gypsy	Gypsy-3_NN-I	No_ref_available	1	1	0	624	0.00
LTR/Gypsy	Gypsy-40_GR-I	6233	248	130	129	71316	0.07
LTR/Gypsy	Gypsy-41_GR-I	13112	26	21	0	40896	0.04
LTR/Gypsy	Gypsy-42_GR-I	635	89	62	41	61473	0.06
LTR/Gypsy	Gypsy-43_GR-I	2315	1993	1524	1040	1065511	1.07
LTR/Gypsy	Gypsy-44_GR-I	7879	466	259	43	214569	0.22
LTR/Gypsy	Gypsy-45_GR-I	2367	723	580	315	337243	0.34
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	81	31	0	49080	0.05
LTR/Gypsy	Gypsy-47_GR-I	8652	137	84	54	106231	0.11
LTR/Gypsy	Gypsy-47_STu-I	No_ref_available	2	2	0	237	0.00
LTR/Gypsy	Gypsy-48_GR-I	2796	4849	2181	1498	4643313	4.66
LTR/Gypsy	Gypsy-49_GR-I	1902	1168	821	113	950571	0.95
LTR/Gypsy	Gypsy-49_Mad-I	No_ref_available	1	1	0	106	0.00
LTR/Gypsy	Gypsy-4_AIp-I	No_ref_available	1	1	0	65	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	360	150	66	456753	0.46
LTR/Gypsy	Gypsy-4_JC-I	No_ref_available	2	2	0	224	0.00
LTR/Gypsy	Gypsy-4_PX-I	No_ref_available	2	2	0	299	0.00
LTR/Gypsy	Gypsy-50_GR-I	10470	338	221	168	177232	0.18
LTR/Gypsy	Gypsy-51_GR-I	16494	744	229	0	1734188	1.74
LTR/Gypsy	Gypsy-52_GR-I	2914	7132	3720	3307	5902531	5.93
LTR/Gypsy	Gypsy-53_GM-I	No_ref_available	2	2	0	1369	0.00
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	276	120	0	222111	0.22
LTR/Gypsy	Gypsy-54_GR-I	9725	1205	1089	29	307491	0.31
LTR/Gypsy	Gypsy-55_GR-I	2661	2194	1352	1141	1297331	1.30
LTR/Gypsy	Gypsy-56_GR-I	2707	3057	1712	1667	1084494	1.09
LTR/Gypsy	Gypsy-57_GR-I	2494	941	435	55	1490265	1.50
LTR/Gypsy	Gypsy-58_GR-I	1422	236	102	45	245441	0.25
LTR/Gypsy	Gypsy-59_GR-I	1245	2046	872	257	1759557	1.77
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	3	3	0	139	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	685	493	280	379073	0.38
LTR/Gypsy	Gypsy-5_PX-I	No_ref_available	1	1	0	892	0.00
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	9	5	0	15287	0.02
LTR/Gypsy	Gypsy-63_MN-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-68_MN-I	No_ref_available	2	2	0	589	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	2	2	0	121	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	152	137	0	13752	0.01
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	Gypsy-6_PX-I	No_ref_available	1	1	0	42	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	9	9	0	1530	0.00
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Gypsy-71_MN-I	No_ref_available	5	3	0	1195	0.00
LTR/Gypsy	Gypsy-72_NS-I	No_ref_available	1	1	0	427	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	124	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	21	20	0	1727	0.00
LTR/Gypsy	Gypsy-78_NS-I	No_ref_available	1	1	0	73	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	36	29	0	3636	0.00
LTR/Gypsy	Gypsy-7_GR-I	5738	36	24	15	33516	0.03
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	2	2	0	313	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	27	24	0	5580	0.01
LTR/Gypsy	Gypsy-8_GR-I	2561	181	116	108	30889	0.03
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	1	1	0	258	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	7	5	0	12100	0.01
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	2	2	0	261	0.00
LTR/Gypsy	Gypsy-8_ST-I	No_ref_available	2	2	0	260	0.00
LTR/Gypsy	Gypsy-9_GR-I	2649	121	55	5	179820	0.18
LTR/Gypsy	Gypsy-9_PPe-I	No_ref_available	1	1	0	206	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	1	1	0	581	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	11	9	0	4494	0.00
LTR/Gypsy	Gypsy13-PTR_I-int	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	2	2	0	198	0.00
LTR/Gypsy	Gypsy22-VV_I-int	No_ref_available	1	1	0	69	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	4	4	0	252	0.00
LTR/Gypsy	Monkey_MA	No_ref_available	1	1	0	104	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	8	8	0	452	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	2	2	0	114	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	5	3	0	1505	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	2	2	0	577	0.00
LTR/Gypsy	Ogre-PT1_I-int	No_ref_available	3	3	0	226	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	2	1	0	1358	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	76	72	0	5106	0.01
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	3	3	0	1343	0.00
LTR/Gypsy	PEABODY_I-int	No_ref_available	1	1	0	70	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	19	4	0	10120	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	RAM9B_I-int	No_ref_available	2	2	0	376	0.00
LTR/Gypsy	RETROSAT2_I-int	No_ref_available	1	1	0	75	0.00
LTR/Gypsy	RETROSAT3_I-int	No_ref_available	1	1	0	43	0.00
LTR/Gypsy	RLG_scDEL_4_1-I	No_ref_available	1	1	0	49	0.00
###LTR/Gypsy	All_elements	NA	51913	29541	17846	39255379	39.4126

######Type:LTR	All_elements	NA	55876	31896	18574	43319645	43.4931

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	57345	32799	NA	44762328	44.9416

