Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	2	1	0	2450	0.00
LTR/Gypsy	Gypsy-62_SB-I	No_ref_available	1	1	0	128	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	8	4	0	3690	0.00
LTR/Gypsy	Gypsy-6_CP-I	No_ref_available	1	1	0	139	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	66	62	0	4648	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	4	4	0	224	0.00
LTR/Gypsy	Gypsy-6_PX-I	No_ref_available	2	2	0	154	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	12	11	0	3036	0.00
LTR/Gypsy	Gypsy-72_NS-I	No_ref_available	1	1	0	110	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	44	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	23	21	0	2054	0.00
LTR/Gypsy	Gypsy-78_NS-I	No_ref_available	1	1	0	164	0.00
LTR/Gypsy	Gypsy-78_PTr-I	No_ref_available	1	1	0	63	0.00
LTR/Gypsy	Gypsy-7_AIp-I	No_ref_available	3	1	0	2216	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	34	31	0	4126	0.00
LTR/Gypsy	Gypsy-7_GR-I	594	10	7	1	12920	0.01
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	1	1	0	768	0.00
LTR/Gypsy	Gypsy-7_RC-I	No_ref_available	1	1	0	50	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	33	26	0	8721	0.01
LTR/Gypsy	Gypsy-81_NS-I	No_ref_available	1	1	0	138	0.00
LTR/Gypsy	Gypsy-8_GR-I	2561	128	89	80	33535	0.03
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	5	5	0	599	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	2	1	0	3913	0.00
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	1	1	0	226	0.00
LTR/Gypsy	Gypsy-8_TC-I	No_ref_available	3	3	0	248	0.00
LTR/Gypsy	Gypsy-9_GR-I	17568	75	35	3	75481	0.08
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	3	3	0	230	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	6	5	0	708	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	3	3	0	274	0.00
LTR/Gypsy	Gypsy-9_TC-I	No_ref_available	2	2	0	673	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	7	7	0	2578	0.00
LTR/Gypsy	Gypsy10-PTR_I-int	No_ref_available	1	1	0	210	0.00
LTR/Gypsy	Gypsy19-VV_I-int	No_ref_available	1	1	0	557	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	2	2	0	266	0.00
LTR/Gypsy	Gypsy22-VV_I-int	No_ref_available	1	1	0	1504	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	2	2	0	91	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	4	4	0	242	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	1	1	0	38	0.00
LTR/Gypsy	Ogre-PT1_I-int	No_ref_available	4	3	0	370	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	1	1	0	488	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	56	53	0	3193	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	1	1	0	272	0.00
LTR/Gypsy	PEABODY_I-int	No_ref_available	1	1	0	93	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	3	2	0	2300	0.00
LTR/Gypsy	RAM12_I-int	No_ref_available	4	3	0	207	0.00
LTR/Gypsy	RAM9B_I-int	No_ref_available	2	2	0	302	0.00
LTR/Gypsy	RETROSAT3_I-int	No_ref_available	1	1	0	76	0.00
LTR/Gypsy	RLG_scDEL_5_1-I	No_ref_available	1	1	0	125	0.00
###LTR/Gypsy	All_elements	NA	59667	33630	20254	45988021	46.8836

######Type:LTR	All_elements	NA	63950	36211	21153	50087095	51.0625

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	64958	36802	NA	51173047	52.1696

