Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	8633CL0034	No_ref_available	2	2	0	95	0.00
LTR/Gypsy	8654CL0034	No_ref_available	1	1	0	35	0.00
LTR/Gypsy	8720CL0034	No_ref_available	2	1	0	95	0.00
LTR/Gypsy	9832CL0028	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	998CL0166	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	ATGP5A_I-int	No_ref_available	6	6	0	425	0.00
LTR/Gypsy	CEREBA_I-int	No_ref_available	1	1	0	53	0.00
LTR/Gypsy	CRM-I_OS	No_ref_available	1	1	0	130	0.00
LTR/Gypsy	DEL_LH	No_ref_available	1	1	0	41	0.00
LTR/Gypsy	GYPOT1_I-int	No_ref_available	1	1	0	354	0.00
LTR/Gypsy	GYPSOR1_I-int	No_ref_available	1	1	0	67	0.00
LTR/Gypsy	GYPSY-I_MT	No_ref_available	3	3	0	1670	0.00
LTR/Gypsy	GYPSY3-I_MT	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	GmGYPSY11_I-int	No_ref_available	5	5	0	282	0.00
LTR/Gypsy	Gyp_I_MT-int	No_ref_available	2	2	0	358	0.00
LTR/Gypsy	Gypsy-10_GR-I	2499	185	92	25	126569	0.17
LTR/Gypsy	Gypsy-10_RC-I	No_ref_available	1	1	0	81	0.00
LTR/Gypsy	Gypsy-11_TC-I	No_ref_available	130	128	0	6732	0.01
LTR/Gypsy	Gypsy-120_GM-I	No_ref_available	7	6	0	453	0.00
LTR/Gypsy	Gypsy-120_OS-I	No_ref_available	2	2	0	247	0.00
LTR/Gypsy	Gypsy-12_GR-I	9642	38	32	0	35775	0.05
LTR/Gypsy	Gypsy-12_NN-I	No_ref_available	5	4	0	1999	0.00
LTR/Gypsy	Gypsy-12_TC-I	No_ref_available	12	12	0	619	0.00
LTR/Gypsy	Gypsy-133_GM-I	No_ref_available	3	2	0	2381	0.00
LTR/Gypsy	Gypsy-136_SBi-I	No_ref_available	1	1	0	102	0.00
LTR/Gypsy	Gypsy-137_GM-I	No_ref_available	1	1	0	163	0.00
LTR/Gypsy	Gypsy-13_GR-I	No_ref_available	2	2	0	244	0.00
LTR/Gypsy	Gypsy-13_Mad-I	No_ref_available	2	2	0	123	0.00
LTR/Gypsy	Gypsy-13_PPe-I	No_ref_available	1	1	0	54	0.00
LTR/Gypsy	Gypsy-13_TC-I	No_ref_available	21	7	0	16962	0.02
LTR/Gypsy	Gypsy-14_GR-I	5767	24	16	0	41289	0.05
LTR/Gypsy	Gypsy-14_JC-I	No_ref_available	1	1	0	57	0.00
LTR/Gypsy	Gypsy-15_GR-I	10774	778	576	253	1145211	1.50
LTR/Gypsy	Gypsy-15_RC-I	No_ref_available	1	1	0	196	0.00
LTR/Gypsy	Gypsy-16_GR-I	3598	29	24	10	27130	0.04
LTR/Gypsy	Gypsy-16_JC-I	No_ref_available	1	1	0	157	0.00
LTR/Gypsy	Gypsy-16_TC-I	No_ref_available	14	7	0	5888	0.01
LTR/Gypsy	Gypsy-17_AIp-I	No_ref_available	1	1	0	593	0.00
LTR/Gypsy	Gypsy-17_GR-I	1831	238	147	63	316955	0.41
LTR/Gypsy	Gypsy-17_NN-I	No_ref_available	6	5	0	1088	0.00
LTR/Gypsy	Gypsy-17_RC-I	No_ref_available	43	43	0	1500	0.00
LTR/Gypsy	Gypsy-184_ZM-I	No_ref_available	3	1	0	544	0.00
LTR/Gypsy	Gypsy-18_FV-I	No_ref_available	6	3	0	919	0.00
LTR/Gypsy	Gypsy-18_GR-I	3021	4806	2527	2094	3169701	4.14
LTR/Gypsy	Gypsy-18_RC-I	No_ref_available	3	3	0	179	0.00
LTR/Gypsy	Gypsy-19_GR-I	2767	2242	1631	1566	1203775	1.57
LTR/Gypsy	Gypsy-19_RC-I	No_ref_available	5	4	0	180	0.00
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	4	4	0	273	0.00
LTR/Gypsy	Gypsy-1B_NS-I	No_ref_available	1	1	0	102	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	2	2	0	103	0.00
LTR/Gypsy	Gypsy-1_GR-I	8161	67	57	47	27562	0.04
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	2	1	0	725	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	43	42	0	3411	0.00
LTR/Gypsy	Gypsy-20_FV-I	No_ref_available	3	3	0	277	0.00
LTR/Gypsy	Gypsy-20_GR-I	9597	72	43	26	58099	0.08
LTR/Gypsy	Gypsy-20_MN-I	No_ref_available	6	3	0	5328	0.01
LTR/Gypsy	Gypsy-21_GR-I	1357	72	58	2	18345	0.02
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	29	24	0	9200	0.01
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	32	17	0	41619	0.05
LTR/Gypsy	Gypsy-22_RC-I	No_ref_available	1	1	0	630	0.00
LTR/Gypsy	Gypsy-23_GR-I	1443	370	240	202	111997	0.15
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	1	1	0	103	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	2	2	0	340	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	738	299	240	483146	0.63
LTR/Gypsy	Gypsy-26_GR-I	10891	46	29	1	54629	0.07
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	12	11	0	1111	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	56	32	0	55570	0.07
LTR/Gypsy	Gypsy-28_GR-I	9884	211	153	44	107768	0.14
LTR/Gypsy	Gypsy-29_GR-I	2938	834	496	168	361111	0.47
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	24	11	0	29875	0.04
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	8	5	0	2341	0.00
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	4	3	0	486	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	1076	660	140	596205	0.78
LTR/Gypsy	Gypsy-31_GR-I	6808	73	49	1	47226	0.06
LTR/Gypsy	Gypsy-32_GR-I	8211	9	6	0	5519	0.01
LTR/Gypsy	Gypsy-32_ST-I	No_ref_available	1	1	0	487	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	62	31	0	67857	0.09
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	2	1	0	1943	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	279	173	0	146989	0.19
LTR/Gypsy	Gypsy-34_ST-I	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	947	414	105	1278819	1.67
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	2	1	0	355	0.00
LTR/Gypsy	Gypsy-36_ATr-I	No_ref_available	2	1	0	488	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	51	43	36	27902	0.04
LTR/Gypsy	Gypsy-36_NS-I	No_ref_available	1	1	0	299	0.00
LTR/Gypsy	Gypsy-37_GR-I	5856	236	152	114	86371	0.11
LTR/Gypsy	Gypsy-38_GR-LTR	1412	1	1	1	987	0.00
LTR/Gypsy	Gypsy-39_GR-I	3158	55	35	17	33143	0.04
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	5	4	0	1202	0.00
LTR/Gypsy	Gypsy-39_PT-I	No_ref_available	1	1	0	530	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	3	1	0	1455	0.00
LTR/Gypsy	Gypsy-3_RC-I	No_ref_available	1	1	0	400	0.00
LTR/Gypsy	Gypsy-40_GR-I	6233	49	18	2	17363	0.02
LTR/Gypsy	Gypsy-41_GR-I	13112	32	27	0	31844	0.04
LTR/Gypsy	Gypsy-42_GR-I	3574	84	65	49	58321	0.08
LTR/Gypsy	Gypsy-43_GR-I	2315	989	760	498	531578	0.70
LTR/Gypsy	Gypsy-44_ATr-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-44_GR-I	1026	420	232	28	167804	0.22
LTR/Gypsy	Gypsy-45_GR-I	9997	370	309	146	146561	0.19
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	60	32	0	51078	0.07
LTR/Gypsy	Gypsy-47_GR-I	8652	67	40	19	56183	0.07
LTR/Gypsy	Gypsy-47_STu-I	No_ref_available	3	1	0	799	0.00
LTR/Gypsy	Gypsy-48_GR-I	2796	2672	1175	791	2502634	3.27
LTR/Gypsy	Gypsy-49_ATr-I	No_ref_available	1	1	0	302	0.00
LTR/Gypsy	Gypsy-49_GR-I	13182	659	493	62	486775	0.64
LTR/Gypsy	Gypsy-4_GR-I	9438	295	120	55	387642	0.51
LTR/Gypsy	Gypsy-4_JC-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-50_GR-I	2750	303	199	156	165489	0.22
LTR/Gypsy	Gypsy-51_GR-I	16494	797	235	5	1558174	2.04
LTR/Gypsy	Gypsy-52_GR-I	2914	3483	1853	1696	2778811	3.63
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	138	72	0	135515	0.18
LTR/Gypsy	Gypsy-54_GR-I	9725	860	763	45	180388	0.24
LTR/Gypsy	Gypsy-55_GR-I	2661	1821	1073	939	990470	1.30
LTR/Gypsy	Gypsy-56_GR-I	2707	2259	1353	1314	833881	1.09
LTR/Gypsy	Gypsy-57_GR-I	17568	861	386	39	1230425	1.61
LTR/Gypsy	Gypsy-58_GR-I	1422	106	66	36	104387	0.14
LTR/Gypsy	Gypsy-59_GR-I	1245	1128	510	173	914754	1.20
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	3	3	0	355	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	851	590	358	527205	0.69
LTR/Gypsy	Gypsy-63_MN-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	169	157	0	15275	0.02
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	1	1	0	238	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	6	6	0	2075	0.00
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	1	1	0	46	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	47	0.00
LTR/Gypsy	Gypsy-75_NS-I	No_ref_available	1	1	0	447	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	17	16	0	1335	0.00
LTR/Gypsy	Gypsy-77-I_ZM	No_ref_available	2	1	0	964	0.00
LTR/Gypsy	Gypsy-78_NS-I	No_ref_available	1	1	0	215	0.00
LTR/Gypsy	Gypsy-7_CP-I	No_ref_available	1	1	0	44	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	32	30	0	3866	0.01
LTR/Gypsy	Gypsy-7_GR-I	594	45	22	11	48899	0.06
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	11	8	0	3910	0.01
LTR/Gypsy	Gypsy-8_GR-I	2561	122	75	69	30097	0.04
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	4	4	0	328	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	1	1	0	4065	0.01
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	2	2	0	261	0.00
LTR/Gypsy	Gypsy-8_PX-I	No_ref_available	5	1	0	1961	0.00
LTR/Gypsy	Gypsy-9_GR-I	2649	83	42	6	91900	0.12
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	1	1	0	149	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	5	4	0	2930	0.00
LTR/Gypsy	Gypsy22-VV_I-int	No_ref_available	2	2	0	62	0.00
LTR/Gypsy	Gypsy26-ZM_I-int	No_ref_available	2	1	0	177	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	6	5	0	661	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	88	80	0	4572	0.01
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	1	1	0	956	0.00
LTR/Gypsy	PEABODY_I-int	No_ref_available	1	1	0	225	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	7	2	0	11847	0.02
LTR/Gypsy	RAM12_I-int	No_ref_available	1	1	0	48	0.00
LTR/Gypsy	RLG_scDEL_6_1-I	No_ref_available	1	1	0	55	0.00
###LTR/Gypsy	All_elements	NA	33488	19732	11652	23909073	31.2607

######Type:LTR	All_elements	NA	36283	21405	12137	26580275	34.7532

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	37468	22195	NA	27761845	36.2981

