Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-53_GM-I	No_ref_available	1	1	0	214	0.00
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	246	123	0	250796	0.26
LTR/Gypsy	Gypsy-54_GM-I	No_ref_available	1	1	0	132	0.00
LTR/Gypsy	Gypsy-54_GR-I	9725	1618	1410	53	432978	0.45
LTR/Gypsy	Gypsy-55_GR-I	2661	2471	1361	1148	1382956	1.44
LTR/Gypsy	Gypsy-56_GR-I	2707	3006	1678	1630	1044010	1.09
LTR/Gypsy	Gypsy-57_GR-I	2494	862	368	42	1338102	1.40
LTR/Gypsy	Gypsy-58_GR-I	1422	165	80	28	158773	0.17
LTR/Gypsy	Gypsy-59_GR-I	1245	2838	1178	361	2469936	2.58
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	17	14	0	3303	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	615	442	244	366722	0.38
LTR/Gypsy	Gypsy-5_PX-I	No_ref_available	5	5	0	2477	0.00
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	12	7	0	13366	0.01
LTR/Gypsy	Gypsy-69_NS-I	No_ref_available	3	1	0	916	0.00
LTR/Gypsy	Gypsy-6_CP-I	No_ref_available	3	1	0	2187	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	123	121	0	11028	0.01
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	1	1	0	319	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	1	1	0	43	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	26	20	0	5475	0.01
LTR/Gypsy	Gypsy-70-I_ZM	No_ref_available	1	1	0	53	0.00
LTR/Gypsy	Gypsy-71_MN-I	No_ref_available	3	1	0	1811	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	65	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	24	22	0	2356	0.00
LTR/Gypsy	Gypsy-78_PTr-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-7_AIp-I	No_ref_available	2	1	0	762	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	25	23	0	2479	0.00
LTR/Gypsy	Gypsy-7_GR-I	5738	1	1	0	4550	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	28	23	0	8567	0.01
LTR/Gypsy	Gypsy-8_GR-I	2561	120	74	67	23028	0.02
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	4	4	0	1259	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	1	1	0	3854	0.00
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	2	2	0	86	0.00
LTR/Gypsy	Gypsy-8_PPe-I	No_ref_available	1	1	0	87	0.00
LTR/Gypsy	Gypsy-93_ZM-I	No_ref_available	1	1	0	207	0.00
LTR/Gypsy	Gypsy-9_GR-I	17568	127	59	1	195323	0.20
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	2	2	0	113	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	1	1	0	88	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	11	8	0	4345	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	2	2	0	774	0.00
LTR/Gypsy	Gypsy6-VV_I-int	No_ref_available	2	2	0	126	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	2	2	0	132	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	3	3	0	174	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	1	1	0	53	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	1	1	0	836	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	2	2	0	260	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	59	50	0	2976	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	2	2	0	598	0.00
LTR/Gypsy	PEABODY_I-int	No_ref_available	1	1	0	544	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	2	2	0	372	0.00
LTR/Gypsy	RAM12_I-int	No_ref_available	3	3	0	137	0.00
LTR/Gypsy	RAM9B_I-int	No_ref_available	1	1	0	54	0.00
LTR/Gypsy	RLG_scDEL_4_1-I	No_ref_available	1	1	0	45	0.00
###LTR/Gypsy	All_elements	NA	55497	31725	18623	42759413	44.5977

######Type:LTR	All_elements	NA	59531	34096	19436	46745474	48.7551

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	60763	34890	NA	47889366	49.9482

