Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-54_GR-I	9725	1562	1417	45	463035	0.42
LTR/Gypsy	Gypsy-55_GR-I	2661	2169	1272	1087	1202387	1.09
LTR/Gypsy	Gypsy-56_GR-I	2707	3621	1985	1890	1305147	1.18
LTR/Gypsy	Gypsy-57_GR-I	2494	952	397	20	1635499	1.48
LTR/Gypsy	Gypsy-58_GR-I	1422	184	111	62	174379	0.16
LTR/Gypsy	Gypsy-59_GR-I	1245	2581	1099	338	2333784	2.12
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	16	14	0	2483	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	700	515	282	381284	0.35
LTR/Gypsy	Gypsy-5_PX-I	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	1	1	0	4783	0.00
LTR/Gypsy	Gypsy-63_MN-I	No_ref_available	2	2	0	163	0.00
LTR/Gypsy	Gypsy-66_SB-I	No_ref_available	1	1	0	129	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	4	3	0	1796	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	116	107	0	9821	0.01
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	1	1	0	527	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	2	2	0	238	0.00
LTR/Gypsy	Gypsy-6_PX-I	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	27	20	0	8914	0.01
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	1	1	0	27	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	60	0.00
LTR/Gypsy	Gypsy-75_NS-I	No_ref_available	1	1	0	452	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	18	18	0	1624	0.00
LTR/Gypsy	Gypsy-78_NS-I	No_ref_available	1	1	0	62	0.00
LTR/Gypsy	Gypsy-78_PTr-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-79_NS-I	No_ref_available	1	1	0	137	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	32	30	0	5148	0.00
LTR/Gypsy	Gypsy-7_GR-I	5738	7	4	2	7077	0.01
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	2	2	0	160	0.00
LTR/Gypsy	Gypsy-7_PPe-I	No_ref_available	2	1	0	447	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	27	24	0	5843	0.01
LTR/Gypsy	Gypsy-8_GR-I	2561	214	140	130	56570	0.05
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	6	6	0	628	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	4	3	0	8467	0.01
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	1	1	0	134	0.00
LTR/Gypsy	Gypsy-8_ST-I	No_ref_available	1	1	0	151	0.00
LTR/Gypsy	Gypsy-93_ZM-I	No_ref_available	1	1	0	131	0.00
LTR/Gypsy	Gypsy-9_GR-I	2649	70	40	1	83196	0.08
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	4	4	0	320	0.00
LTR/Gypsy	Gypsy-9_PPe-I	No_ref_available	2	1	0	1059	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-9_TC-I	No_ref_available	1	1	0	1067	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	7	7	0	2007	0.00
LTR/Gypsy	Gypsy18-PTR_I-int	No_ref_available	6	4	0	366	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	1	1	0	79	0.00
LTR/Gypsy	Gypsy26-ZM_I-int	No_ref_available	1	1	0	785	0.00
LTR/Gypsy	Gypsy6-VV_I-int	No_ref_available	6	6	0	319	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	5	5	0	313	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	4	3	0	1296	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	1	1	0	107	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	5	3	0	1701	0.00
LTR/Gypsy	Ogre-PT1_I-int	No_ref_available	2	1	0	236	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	3	3	0	1450	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	82	79	0	4428	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	1	1	0	685	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	9	5	0	8674	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	2	2	0	90	0.00
LTR/Gypsy	SZ-10_I-int	No_ref_available	1	1	0	80	0.00
LTR/Gypsy	TEKAY_I-int	No_ref_available	3	2	0	347	0.00
###LTR/Gypsy	All_elements	NA	66534	37715	22664	51816135	47.0068

######Type:LTR	All_elements	NA	70949	40398	23599	56123361	50.9143

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	72158	41169	NA	57383928	52.0578

