Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-51_GR-I	16494	673	226	0	1639450	1.80
LTR/Gypsy	Gypsy-52_GR-I	2914	7425	3808	3277	6476532	7.09
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	157	76	0	135944	0.15
LTR/Gypsy	Gypsy-54_GR-I	2266	1188	1073	26	289921	0.32
LTR/Gypsy	Gypsy-55_GR-I	2661	1873	1085	925	1043244	1.14
LTR/Gypsy	Gypsy-56_GR-I	2707	2439	1379	1329	850325	0.93
LTR/Gypsy	Gypsy-57_GR-I	2494	800	342	3	1389875	1.52
LTR/Gypsy	Gypsy-58_GR-I	1422	165	75	29	148668	0.16
LTR/Gypsy	Gypsy-59_GR-I	1245	2462	980	335	2182223	2.39
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	11	11	0	1119	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	812	565	304	466669	0.51
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	1	1	0	4942	0.01
LTR/Gypsy	Gypsy-63_MN-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	3	2	0	1605	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	142	134	0	12814	0.01
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	1	1	0	94	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	3	3	0	96	0.00
LTR/Gypsy	Gypsy-6_PX-I	No_ref_available	2	2	0	110	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	10	7	0	2215	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	34	33	0	2810	0.00
LTR/Gypsy	Gypsy-7_AIp-I	No_ref_available	1	1	0	32	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	22	22	0	2601	0.00
LTR/Gypsy	Gypsy-7_GR-I	5738	7	6	0	5292	0.01
LTR/Gypsy	Gypsy-7_RC-I	No_ref_available	1	1	0	81	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	17	15	0	4389	0.00
LTR/Gypsy	Gypsy-81_NS-I	No_ref_available	1	1	0	505	0.00
LTR/Gypsy	Gypsy-82_NS-I	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Gypsy-8_GR-I	2561	79	50	37	22504	0.02
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	6	5	0	408	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	7	5	0	10471	0.01
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	1	1	0	247	0.00
LTR/Gypsy	Gypsy-8_PX-I	No_ref_available	4	1	0	1260	0.00
LTR/Gypsy	Gypsy-8_TC-I	No_ref_available	1	1	0	136	0.00
LTR/Gypsy	Gypsy-93_ZM-I	No_ref_available	1	1	0	309	0.00
LTR/Gypsy	Gypsy-9_GR-I	17568	103	39	0	143991	0.16
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	1	1	0	291	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	1	1	0	57	0.00
LTR/Gypsy	Gypsy-9_PPe-I	No_ref_available	1	1	0	1330	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	2	2	0	108	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	18	12	0	7356	0.01
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	2	2	0	196	0.00
LTR/Gypsy	Gypsy6-VV_I-int	No_ref_available	1	1	0	51	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	2	2	0	96	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	7	7	0	1248	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	1	1	0	76	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	2	1	0	700	0.00
LTR/Gypsy	Ogre-PT1_I-int	No_ref_available	1	1	0	45	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	3	3	0	387	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	52	49	0	2735	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	1	1	0	1383	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	5	3	0	5172	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	4	4	0	160	0.00
LTR/Gypsy	RAM9B_I-int	No_ref_available	1	1	0	162	0.00
LTR/Gypsy	RIRE7_I-int	No_ref_available	1	1	0	153	0.00
LTR/Gypsy	RIRE8A_I-int	No_ref_available	1	1	0	85	0.00
LTR/Gypsy	XILON1_ZM_I-int	No_ref_available	1	1	0	34	0.00
###LTR/Gypsy	All_elements	NA	50342	28746	17159	39196727	42.9309

######Type:LTR	All_elements	NA	53805	30860	17925	42562463	46.6172

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	54956	31580	NA	43664840	47.8246

