Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-19_SB-I	No_ref_available	4	4	0	205	0.00
LTR/Gypsy	Gypsy-19_ST-I	No_ref_available	6	2	0	2820	0.00
LTR/Gypsy	Gypsy-1_ECa-I	No_ref_available	6	6	0	424	0.00
LTR/Gypsy	Gypsy-1_GR-I	1420	91	81	68	26718	0.03
LTR/Gypsy	Gypsy-1_JC-I	No_ref_available	1	1	0	737	0.00
LTR/Gypsy	Gypsy-1_LU-I	No_ref_available	1	1	0	52	0.00
LTR/Gypsy	Gypsy-20_AIp-I	No_ref_available	57	55	0	5213	0.00
LTR/Gypsy	Gypsy-20_FV-I	No_ref_available	1	1	0	67	0.00
LTR/Gypsy	Gypsy-20_GR-I	1496	110	46	20	103943	0.10
LTR/Gypsy	Gypsy-20_RC-I	No_ref_available	3	2	0	518	0.00
LTR/Gypsy	Gypsy-21_GR-I	7948	68	59	1	20592	0.02
LTR/Gypsy	Gypsy-21_RC-I	No_ref_available	35	30	0	11518	0.01
LTR/Gypsy	Gypsy-22_AIp-I	No_ref_available	2	2	0	1102	0.00
LTR/Gypsy	Gypsy-22_GR-I	No_ref_available	35	24	0	62759	0.06
LTR/Gypsy	Gypsy-23_AIp-I	No_ref_available	3	2	0	379	0.00
LTR/Gypsy	Gypsy-23_GR-I	7984	281	196	145	99520	0.10
LTR/Gypsy	Gypsy-23_RC-I	No_ref_available	1	1	0	54	0.00
LTR/Gypsy	Gypsy-23_VV-I	No_ref_available	2	2	0	371	0.00
LTR/Gypsy	Gypsy-24_GR-I	No_ref_available	9	9	0	756	0.00
LTR/Gypsy	Gypsy-24_MN-I	No_ref_available	9	6	0	1878	0.00
LTR/Gypsy	Gypsy-24_RC-I	No_ref_available	1	1	0	498	0.00
LTR/Gypsy	Gypsy-24_ST-I	No_ref_available	1	1	0	38	0.00
LTR/Gypsy	Gypsy-25_GR-I	2389	379	171	101	317678	0.30
LTR/Gypsy	Gypsy-25_ST-I	No_ref_available	1	1	0	457	0.00
LTR/Gypsy	Gypsy-26_GR-I	10891	159	111	8	188928	0.18
LTR/Gypsy	Gypsy-26_ST-I	No_ref_available	9	8	0	747	0.00
LTR/Gypsy	Gypsy-26_TC-I	No_ref_available	2	1	0	1810	0.00
LTR/Gypsy	Gypsy-27_AIp-I	No_ref_available	3	3	0	109	0.00
LTR/Gypsy	Gypsy-27_GR-I	10767	144	83	0	158333	0.15
LTR/Gypsy	Gypsy-28_GR-I	2225	865	539	208	480565	0.46
LTR/Gypsy	Gypsy-28_VV-I	No_ref_available	2	1	0	172	0.00
LTR/Gypsy	Gypsy-29_GR-I	10773	1283	750	232	618490	0.59
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	3	3	0	127	0.00
LTR/Gypsy	Gypsy-29_PTr-I	No_ref_available	1	1	0	719	0.00
LTR/Gypsy	Gypsy-29_ST-I	No_ref_available	3	1	0	3899	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	34	14	0	32498	0.03
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	7	5	0	2535	0.00
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	7	7	0	220	0.00
LTR/Gypsy	Gypsy-2_NS-I	No_ref_available	1	1	0	41	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	5	4	0	2003	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	790	572	47	412856	0.39
LTR/Gypsy	Gypsy-30_NS-I	No_ref_available	6	6	0	417	0.00
LTR/Gypsy	Gypsy-31_GR-I	6808	104	67	0	73052	0.07
LTR/Gypsy	Gypsy-32_ATr-I	No_ref_available	1	1	0	127	0.00
LTR/Gypsy	Gypsy-32_GR-I	1449	6	6	3	3170	0.00
LTR/Gypsy	Gypsy-32_ST-I	No_ref_available	1	1	0	152	0.00
LTR/Gypsy	Gypsy-33B_ATr-I	No_ref_available	3	1	0	682	0.00
LTR/Gypsy	Gypsy-33_ATr-I	No_ref_available	2	2	0	199	0.00
LTR/Gypsy	Gypsy-33_GR-I	10566	174	94	7	228820	0.22
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	3	2	0	2629	0.00
LTR/Gypsy	Gypsy-34_GR-I	8877	906	546	0	493713	0.47
LTR/Gypsy	Gypsy-35_GR-I	10791	3418	1292	527	3231548	3.09
LTR/Gypsy	Gypsy-35_ST-I	No_ref_available	1	1	0	77	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	121	98	74	95070	0.09
LTR/Gypsy	Gypsy-37_GR-I	5856	214	157	139	59533	0.06
LTR/Gypsy	Gypsy-38_GR-I	1412	9	9	7	6974	0.01
LTR/Gypsy	Gypsy-39_GR-I	627	78	41	17	47070	0.04
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	5	5	0	390	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	14	12	0	5726	0.01
LTR/Gypsy	Gypsy-41_GR-I	13112	47	32	0	78731	0.08
LTR/Gypsy	Gypsy-42_GR-I	635	70	53	39	42913	0.04
LTR/Gypsy	Gypsy-43_GR-I	2315	2673	1988	1377	1433805	1.37
LTR/Gypsy	Gypsy-44_GR-I	7879	343	178	28	149446	0.14
LTR/Gypsy	Gypsy-45_GR-I	2367	886	703	362	400960	0.38
LTR/Gypsy	Gypsy-45_STu-I	No_ref_available	2	2	0	304	0.00
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	58	32	0	48774	0.05
LTR/Gypsy	Gypsy-47_GR-I	1928	169	113	37	138778	0.13
LTR/Gypsy	Gypsy-48_GR-I	2796	7623	3335	2147	7447811	7.12
LTR/Gypsy	Gypsy-49_GR-I	13182	1637	1166	177	1374567	1.31
LTR/Gypsy	Gypsy-4_AIp-I	No_ref_available	1	1	0	41	0.00
LTR/Gypsy	Gypsy-4_FV-I	No_ref_available	1	1	0	233	0.00
LTR/Gypsy	Gypsy-4_GR-I	1316	191	90	47	270069	0.26
LTR/Gypsy	Gypsy-50_GR-I	10470	474	301	233	264604	0.25
LTR/Gypsy	Gypsy-51_GR-I	16494	531	177	0	1257706	1.20
LTR/Gypsy	Gypsy-52_GR-I	2914	9608	4997	4349	8273292	7.91
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	238	119	0	227380	0.22
LTR/Gypsy	Gypsy-54_GR-I	9725	1500	1342	42	432587	0.41
LTR/Gypsy	Gypsy-55_GR-I	2661	2422	1306	1124	1223898	1.17
LTR/Gypsy	Gypsy-56_GR-I	2707	2988	1642	1569	1057965	1.01
LTR/Gypsy	Gypsy-57_GR-I	2494	864	388	83	1467236	1.40
LTR/Gypsy	Gypsy-58_GR-I	1422	130	69	30	131562	0.13
LTR/Gypsy	Gypsy-59_GR-I	1245	2787	1158	366	2356343	2.25
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	19	15	0	4653	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	732	520	272	391054	0.37
LTR/Gypsy	Gypsy-60_GR-I	No_ref_available	4	3	0	9970	0.01
LTR/Gypsy	Gypsy-62_OS-I	No_ref_available	1	1	0	255	0.00
LTR/Gypsy	Gypsy-63_MN-I	No_ref_available	3	3	0	1270	0.00
LTR/Gypsy	Gypsy-6_AIp-I	No_ref_available	1	1	0	33	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	4	2	0	1408	0.00
LTR/Gypsy	Gypsy-6_CP-I	No_ref_available	1	1	0	352	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	111	109	0	9022	0.01
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	4	2	0	691	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	3	2	0	102	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	13	12	0	2514	0.00
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	2	2	0	733	0.00
LTR/Gypsy	Gypsy-72_NS-I	No_ref_available	2	2	0	386	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	2	2	0	207	0.00
LTR/Gypsy	Gypsy-75_NS-I	No_ref_available	2	1	0	1321	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	19	19	0	1607	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	44	39	0	5467	0.01
LTR/Gypsy	Gypsy-7_GR-I	5738	8	5	1	10539	0.01
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	2	1	0	199	0.00
LTR/Gypsy	Gypsy-7_ST-I	No_ref_available	1	1	0	482	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	23	23	0	5760	0.01
LTR/Gypsy	Gypsy-80_NS-I	No_ref_available	1	1	0	69	0.00
LTR/Gypsy	Gypsy-82_NS-I	No_ref_available	1	1	0	78	0.00
LTR/Gypsy	Gypsy-8_GR-I	2561	160	104	95	35538	0.03
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	5	5	0	449	0.00
LTR/Gypsy	Gypsy-8_NN-I	No_ref_available	5	3	0	7655	0.01
LTR/Gypsy	Gypsy-8_ST-I	No_ref_available	2	1	0	316	0.00
LTR/Gypsy	Gypsy-9_GR-I	2649	98	46	5	120552	0.12
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	1	1	0	96	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	2	1	0	130	0.00
LTR/Gypsy	Gypsy-9_RC-I	No_ref_available	2	2	0	215	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	14	10	0	5064	0.00
LTR/Gypsy	Gypsy12-VV_I-int	No_ref_available	1	1	0	60	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	3	3	0	526	0.00
LTR/Gypsy	Gypsy4-VV_I-int	No_ref_available	1	1	0	33	0.00
LTR/Gypsy	Gypsy6-VV_I-int	No_ref_available	2	2	0	89	0.00
LTR/Gypsy	Gypsy65-ZM_I-int	No_ref_available	1	1	0	350	0.00
LTR/Gypsy	MEGY-I_MT	No_ref_available	1	1	0	40	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	11	11	0	1364	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	1	1	0	71	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	4	3	0	1367	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	2	1	0	963	0.00
LTR/Gypsy	Ogre-PT1_I-int	No_ref_available	4	3	0	381	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	3	3	0	371	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	38	38	0	2276	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	3	3	0	1033	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	6	2	0	6093	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	2	2	0	93	0.00
LTR/Gypsy	RAM9B_I-int	No_ref_available	1	1	0	1602	0.00
LTR/Gypsy	TEKAY_I-int	No_ref_available	1	1	0	108	0.00
LTR/Gypsy	XILON1_ZM_I-int	No_ref_available	1	1	0	49	0.00
###LTR/Gypsy	All_elements	NA	63417	35836	21629	48988760	46.8222

######Type:LTR	All_elements	NA	67447	38232	22480	52790587	50.4559

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	68568	38923	NA	53880148	51.4973

