Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	Gypsy-27_Mad-I	No_ref_available	1	1	0	101	0.00
LTR/Gypsy	Gypsy-28_GR-I	9884	313	210	68	171627	0.24
LTR/Gypsy	Gypsy-28_Mad-LTR	No_ref_available	1	1	0	211	0.00
LTR/Gypsy	Gypsy-29_GR-I	2938	728	485	110	296927	0.42
LTR/Gypsy	Gypsy-29_NS-I	No_ref_available	3	3	0	336	0.00
LTR/Gypsy	Gypsy-2_GR-I	No_ref_available	20	10	0	35890	0.05
LTR/Gypsy	Gypsy-2_JC-I	No_ref_available	12	8	0	10170	0.01
LTR/Gypsy	Gypsy-2_LU-I	No_ref_available	5	5	0	216	0.00
LTR/Gypsy	Gypsy-2_NS-I	No_ref_available	1	1	0	367	0.00
LTR/Gypsy	Gypsy-2_Pru-I	No_ref_available	3	3	0	1240	0.00
LTR/Gypsy	Gypsy-30_GR-I	8178	688	453	16	417182	0.59
LTR/Gypsy	Gypsy-30_Mad-I	No_ref_available	6	2	0	1774	0.00
LTR/Gypsy	Gypsy-31_GR-I	6808	67	44	0	43085	0.06
LTR/Gypsy	Gypsy-32_GR-I	1449	11	7	1	10129	0.01
LTR/Gypsy	Gypsy-33_GR-I	10566	86	46	2	117953	0.17
LTR/Gypsy	Gypsy-33_VV-I	No_ref_available	2	1	0	4243	0.01
LTR/Gypsy	Gypsy-34_GR-I	8877	450	275	0	229274	0.32
LTR/Gypsy	Gypsy-34_Mad-I	No_ref_available	1	1	0	59	0.00
LTR/Gypsy	Gypsy-34_ST-I	No_ref_available	1	1	0	134	0.00
LTR/Gypsy	Gypsy-34_VV-I	No_ref_available	1	1	0	1986	0.00
LTR/Gypsy	Gypsy-35_GR-I	10791	1497	619	229	1622447	2.30
LTR/Gypsy	Gypsy-35_ST-I	No_ref_available	1	1	0	79	0.00
LTR/Gypsy	Gypsy-36C_ATr-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-36_GR-I	1540	63	50	42	38968	0.06
LTR/Gypsy	Gypsy-37_GR-I	1553	482	264	189	181284	0.26
LTR/Gypsy	Gypsy-38_GR-LTR	1412	9	8	8	4479	0.01
LTR/Gypsy	Gypsy-39_GR-I	3158	85	42	17	57290	0.08
LTR/Gypsy	Gypsy-39_Mad-I	No_ref_available	4	4	0	368	0.00
LTR/Gypsy	Gypsy-3_MN-I	No_ref_available	3	2	0	585	0.00
LTR/Gypsy	Gypsy-41_GR-I	13112	43	27	0	51614	0.07
LTR/Gypsy	Gypsy-42_GR-I	635	81	62	49	49031	0.07
LTR/Gypsy	Gypsy-43_GR-I	2315	1448	1086	758	807556	1.14
LTR/Gypsy	Gypsy-44_GR-I	7879	325	186	47	122491	0.17
LTR/Gypsy	Gypsy-45_GR-I	9997	508	406	200	226165	0.32
LTR/Gypsy	Gypsy-46_GR-I	No_ref_available	83	40	0	59590	0.08
LTR/Gypsy	Gypsy-46_Mad-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-47_GR-I	1928	128	82	44	102332	0.14
LTR/Gypsy	Gypsy-48_GR-I	2796	3442	1493	1027	3169047	4.49
LTR/Gypsy	Gypsy-49_GR-I	1902	919	664	108	688869	0.98
LTR/Gypsy	Gypsy-4_AIp-I	No_ref_available	1	1	0	193	0.00
LTR/Gypsy	Gypsy-4_GR-I	9438	141	73	45	170441	0.24
LTR/Gypsy	Gypsy-4_PX-I	No_ref_available	1	1	0	68	0.00
LTR/Gypsy	Gypsy-50_GR-I	10470	331	213	171	188699	0.27
LTR/Gypsy	Gypsy-51_GR-I	16494	571	194	1	1366488	1.94
LTR/Gypsy	Gypsy-52_GR-I	2914	4537	2441	2159	3869652	5.48
LTR/Gypsy	Gypsy-53_GR-I	No_ref_available	357	180	0	338993	0.48
LTR/Gypsy	Gypsy-54_GR-I	9725	971	840	15	261542	0.37
LTR/Gypsy	Gypsy-55_GR-I	2661	1746	1022	876	1023865	1.45
LTR/Gypsy	Gypsy-56_GR-I	2707	2060	1155	1113	750989	1.06
LTR/Gypsy	Gypsy-57_GR-I	2494	631	301	26	879699	1.25
LTR/Gypsy	Gypsy-58_GR-I	1422	95	66	17	119037	0.17
LTR/Gypsy	Gypsy-59_GR-I	1245	1361	577	198	1178354	1.67
LTR/Gypsy	Gypsy-5_ECa-I	No_ref_available	2	2	0	503	0.00
LTR/Gypsy	Gypsy-5_GR-I	2093	461	357	202	246401	0.35
LTR/Gypsy	Gypsy-68_MN-I	No_ref_available	1	1	0	56	0.00
LTR/Gypsy	Gypsy-6_AIp-I	No_ref_available	2	2	0	1163	0.00
LTR/Gypsy	Gypsy-6_ATr-I	No_ref_available	1	1	0	274	0.00
LTR/Gypsy	Gypsy-6_Cia-I	No_ref_available	116	110	0	10907	0.02
LTR/Gypsy	Gypsy-6_GR-I	No_ref_available	3	3	0	114	0.00
LTR/Gypsy	Gypsy-6_PPe-I	No_ref_available	1	1	0	58	0.00
LTR/Gypsy	Gypsy-6_TC-I	No_ref_available	18	14	0	4205	0.01
LTR/Gypsy	Gypsy-70_MN-I	No_ref_available	1	1	0	76	0.00
LTR/Gypsy	Gypsy-73_MN-I	No_ref_available	1	1	0	46	0.00
LTR/Gypsy	Gypsy-74_NS-I	No_ref_available	3	1	0	1079	0.00
LTR/Gypsy	Gypsy-76_NS-I	No_ref_available	30	29	0	2324	0.00
LTR/Gypsy	Gypsy-78_PTr-I	No_ref_available	1	1	0	61	0.00
LTR/Gypsy	Gypsy-7_CP-I	No_ref_available	1	1	0	350	0.00
LTR/Gypsy	Gypsy-7_ECa-I	No_ref_available	15	15	0	1669	0.00
LTR/Gypsy	Gypsy-7_GR-I	5738	2	1	0	1713	0.00
LTR/Gypsy	Gypsy-7_JC-I	No_ref_available	1	1	0	60	0.00
LTR/Gypsy	Gypsy-7_RC-I	No_ref_available	1	1	0	37	0.00
LTR/Gypsy	Gypsy-7_TC-I	No_ref_available	19	18	0	3666	0.01
LTR/Gypsy	Gypsy-86_GM-I	No_ref_available	1	1	0	182	0.00
LTR/Gypsy	Gypsy-8_GR-I	2561	85	57	52	13047	0.02
LTR/Gypsy	Gypsy-8_JC-I	No_ref_available	4	4	0	468	0.00
LTR/Gypsy	Gypsy-8_NS-I	No_ref_available	2	2	0	86	0.00
LTR/Gypsy	Gypsy-8_TC-I	No_ref_available	1	1	0	140	0.00
LTR/Gypsy	Gypsy-9_EPa-I	No_ref_available	1	1	0	39	0.00
LTR/Gypsy	Gypsy-9_GR-I	17568	49	28	0	82922	0.12
LTR/Gypsy	Gypsy-9_JC-I	No_ref_available	1	1	0	64	0.00
LTR/Gypsy	Gypsy-9_Mad-I	No_ref_available	1	1	0	98	0.00
LTR/Gypsy	Gypsy-9_PPe-I	No_ref_available	1	1	0	678	0.00
LTR/Gypsy	Gypsy1-PTR_I-int	No_ref_available	10	7	0	2551	0.00
LTR/Gypsy	Gypsy21-PTR_I-int	No_ref_available	2	2	0	406	0.00
LTR/Gypsy	Gypsy22-VV_I-int	No_ref_available	1	1	0	60	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	3	3	0	180	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	1	1	0	106	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	2	1	0	460	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	4	2	0	652	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	50	47	0	3565	0.01
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	5	5	0	2661	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	4	1	0	4411	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	1	1	0	42	0.00
LTR/Gypsy	ROMANI1_I-int	No_ref_available	1	1	0	85	0.00
###LTR/Gypsy	All_elements	NA	35700	20837	12172	26776530	37.9236

######Type:LTR	All_elements	NA	38838	22738	12802	29689308	42.0489

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	39695	23275	NA	30488976	43.1815

