Family	Element	Length	Fragments	Copies	Solo_LTR	Total_Bp	Cover
LTR/Gypsy	MEGY-I_MT	No_ref_available	1	1	0	95	0.00
LTR/Gypsy	OGRE-I_PS	No_ref_available	2	2	0	398	0.00
LTR/Gypsy	Ogre-LE1_I-int	No_ref_available	1	1	0	109	0.00
LTR/Gypsy	Ogre-MT3_I-int	No_ref_available	1	1	0	51	0.00
LTR/Gypsy	Ogre-MT4_I-int	No_ref_available	1	1	0	341	0.00
LTR/Gypsy	Ogre-PT2_I-int	No_ref_available	2	2	0	494	0.00
LTR/Gypsy	Ogre-PT3_I-int	No_ref_available	43	41	0	2343	0.00
LTR/Gypsy	Ogre-VP1_I-int	No_ref_available	6	6	0	2380	0.00
LTR/Gypsy	POPGY1_I-int	No_ref_available	8	2	0	5673	0.01
LTR/Gypsy	RAM12_I-int	No_ref_available	3	3	0	141	0.00
LTR/Gypsy	RETROSAT5_I-int	No_ref_available	1	1	0	83	0.00
LTR/Gypsy	RIRE8C_I-int	No_ref_available	1	1	0	32	0.00
LTR/Gypsy	RLG_scDEL_2_1-I	No_ref_available	1	1	0	57	0.00
LTR/Gypsy	RLG_scDEL_5_1-I	No_ref_available	1	1	0	39	0.00
###LTR/Gypsy	All_elements	NA	44396	25224	15079	34146858	44.7597

######Type:LTR	All_elements	NA	47641	27167	15768	37175388	48.7294

######Type:Unknown	All_elements	NA			NA		0.0000

#########Type:EVERYTHING_TE	All_elements	NA	48546	27701	NA	38131848	49.9832

